"ID","Binomial","Class","Latitude","Longitude","FW_realm","FW_biome","Units","n_datapoints","mean","median","min","max","sd","min_year","max_year","duration"
27549,"Melanotaenia_fluviatilis","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.073369214443384,0.203790745491999,-0.97057129297545,0.269512944217916,0.599841300871073,2001,2005,4
27550,"Nematalosa_erebi","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.0001802052205817,0.00147303750877095,-0.0568308722064234,0.0546056180712083,0.0466362238477032,2001,2005,4
27551,"Retropinna_semoni","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,0.00613573526938129,-0.0395906230238124,-0.275533608579133,0.379257795704283,0.272707518014649,2001,2005,4
27552,"Tandanus_tandanus","Actinopteri",-27.396283,145.919647,"Australasia","Temperate floodplain rivers and wetlands","CPUE (no. of fish/30 mins)",4,-0.296577606059342,-0.349485002168009,-0.609746819994253,0.122406400092905,0.311613712336057,2001,2005,4
27604,"Lutra_lutra","Mammalia",40.537454,-5.630066,"Palearctic","Temperate coastal rivers","Kilometrical Abundance Index (minimum number of different tracks registered / length surveyed)",2,0.0595932038596045,0.0595932038596045,0,0.119186407719209,0.0842775171235174,2006,2008,2
27957,"Lutra_lutra","Mammalia",53.941533,26.417609,"Palearctic","Temperate floodplain rivers and wetlands","Estimated number of individuals per 10 km of river bank",16,0.00318033720724406,0.00598596013924879,-0.0283204339841631,0.0305844316375241,0.0175507179449781,1984,2000,16
27958,"Lutra_lutra","Mammalia",53.90932,26.409089,"Palearctic","Temperate floodplain rivers and wetlands","Estimated number of individuals per 10 km of river bank",16,-0.00119995458343437,-0.00238777785014754,-0.00817647003366162,0.0120663654765099,0.00631460660323857,1984,2000,16
27959,"Lutra_lutra","Mammalia",55.259505,28.527049,"Palearctic","Temperate coastal rivers","Estimated number of individuals per 10 km of river bank",16,-0.000740825241072577,-0.00708799133709712,-0.101779443248423,0.117225747157159,0.0573432572853778,1984,2000,16
27960,"Lutra_lutra","Mammalia",55.474683,27.972088,"Palearctic","Temperate coastal rivers","Estimated number of individuals per 10 km of river bank",16,-0.00481310706479522,-0.0198691928939832,-0.11229689961975,0.124153495596661,0.0721614825825979,1984,2000,16
28331,"Hippopotamus_amphibius","Mammalia",8.3452,13.8307,"Afrotropical","Tropical and subtropical floodplain rivers and wetland complexes","Total number of individuals",37,-0.00580505121969918,-0.00493621369739872,-0.0243671187208574,0.0107054683619254,0.0145426298957297,1976,2013,37
28362,"Oncorhynchus_nerka","Actinopteri",49.7125,-116.88333,"Nearctic","Temperate upland rivers","Number of age 0 individuals (millions)",33,0.00351051925088213,-0.0190226337407249,-0.160716714963177,0.186171542270762,0.0848516430361484,1985,2018,33
28364,"Salmo_salar","Actinopteri",44.258611,-64.328889,"Nearctic","Temperate coastal rivers","Number of individuals",46,0.0132312042228779,-0.0199605827526619,-0.0997231694677674,0.269707053987229,0.105749428759131,1973,2019,46
28365,"Salmo_salar","Actinopteri",46.660833,-60.397222,"Nearctic","Temperate coastal rivers","Number of individuals",32,-0.0426377176681267,-0.0491161441927456,-0.0637223077178173,-0.00380493805645532,0.0212205642835533,1987,2019,32
28428,"Osteolaemus_tetraspis","Reptilia",2.35,9.983333,"Afrotropical","Tropical and subtropical coastal rivers","Individuals per km",2,-0.236909309584788,-0.236909309584788,-0.236909309584788,-0.236909309584788,0,2010,2012,2
28613,"Trachelyopterus_lucenai","Actinopteri",-29.7,-50.083333,"Neotropical","Tropical and subtropical coastal rivers","Number of individuals",1,0.0602959018872511,0.0602959018872511,0.0602959018872511,0.0602959018872511,NA,2009,2010,1
28645,"Pinirampus_pirinampu","Actinopteri",-22.908333,-50.788889,"Neotropical","Tropical and subtropical upland rivers","Number of individuals trapped in 1,000 m2 of nets, each 24 hours (CPUE)",2,0.243520160025814,0.243520160025814,-0.944800953206483,1.43184127325811,1.68053983478741,1993,1995,2
28646,"Pinirampus_pirinampu","Actinopteri",-22.861667,-51.022778,"Neotropical","Tropical and subtropical upland rivers","Number of individuals trapped in 1,000 m2 of nets, each 24 hours (CPUE)",2,0.117326386324324,0.117326386324324,-0.21115974591448,0.445812518563128,0.464549543263599,1993,1995,2
28647,"Pinirampus_pirinampu","Actinopteri",-22.641667,-51.337222,"Neotropical","Tropical and subtropical upland rivers","Number of individuals trapped in 1,000 m2 of nets, each 24 hours (CPUE)",2,0.383769844004489,0.383769844004489,0.00930666645984168,0.758233021549136,0.529570904292964,1993,1995,2
28648,"Parodon_nasus","Actinopteri",-20.4025,-50.278056,"Neotropical","Tropical and subtropical upland rivers","Abundance",2,0.198970004336019,0.198970004336019,-0.146128035678238,0.544068044350276,0.488042328536535,2007,2009,2
28649,"Steindachnerina_insculpta","Actinopteri",-20.4025,-50.278056,"Neotropical","Tropical and subtropical upland rivers","Abundance",2,-0.272034022175138,-0.272034022175138,-0.301029995663981,-0.243038048686294,0.0410064989621332,2007,2009,2
28650,"Prochilodus_lineatus","Actinopteri",-20.4025,-50.278056,"Neotropical","Tropical and subtropical upland rivers","Abundance",2,-1.00216068689132,-1.00216068689132,-2.00432137378264,0,1.41726923507884,2007,2009,2
28651,"Characidium_zebra","Actinopteri",-20.4025,-50.278056,"Neotropical","Tropical and subtropical upland rivers","Abundance",2,0.048455006504028,0.048455006504028,-0.1249387366083,0.221848749616356,0.245215783140091,2007,2009,2
28652,"Astyanax_altiparanae","Actinopteri",-20.4025,-50.278056,"Neotropical","Tropical and subtropical upland rivers","Abundance",2,-0.1419983281826,-0.1419983281826,-0.522878745280337,0.238882088915137,0.538646251501941,2007,2009,2
28656,"Anguilla_anguilla","Actinopteri",48.5821,-2.108,"Palearctic","Temperate floodplain rivers and wetlands","Number of individuals in river catchment area",2,-0.0418169969921914,-0.0418169969921914,-0.133503029564639,0.0498690355802562,0.129663630744137,2000,2002,2
28658,"Anguilla_anguilla","Actinopteri",48.6275,-1.2849,"Palearctic","Temperate floodplain rivers and wetlands","Number of individuals in river catchment area",2,0.0059300775525435,0.0059300775525435,-0.0527903681552706,0.0646505232603576,0.0830432507085837,2000,2002,2
28678,"Abramis_brama","Actinopteri",58.667,27.483,"Palearctic","Temperate coastal rivers","Total biomass (tonnes)",31,0.00905216573939337,0.00977222086269824,-0.124349725463925,0.147691355499187,0.0595078069471718,1975,2006,31
28679,"Rutilus_rutilus","Actinopteri",58.667,27.483,"Palearctic","Temperate coastal rivers","Total biomass (tonnes)",35,-0.00966603943448707,-0.00668830270432874,-0.0456381837397934,0.0441423849073876,0.0277516580785264,1971,2006,35
28680,"Coregonus_albula","Actinopteri",58.667,27.483,"Palearctic","Temperate coastal rivers","Total biomass (tonnes)",31,-0.044473682888756,0.02274550004182,-0.935455817713302,0.536407960700976,0.318959807094388,1970,2001,31
28682,"Salmo_trutta","Actinopteri",42.791389,2.2225,"Palearctic","Temperate coastal rivers","Biomass (kg/100 m)",11,-0.013770545244107,-0.0307736300121373,-0.0822410499513461,0.0566154395108792,0.044573263291462,1994,2005,11
28683,"Salmo_trutta","Actinopteri",45.692222,3.929167,"Palearctic","Temperate floodplain rivers and wetlands","Biomass (kg/100 m)",10,0.0394109851228165,0.0866259298581771,-0.129515117014326,0.137322717723605,0.0864948489103776,1995,2005,10
28684,"Salmo_trutta","Actinopteri",44.914722,5.857222,"Nearctic","Temperate floodplain rivers and wetlands","Biomass (kg/100 m)",15,0.011098581008754,-0.020837417849032,-0.175586558845594,0.232430600526663,0.0922869959164551,1990,2005,15
28699,"Rutilus_rutilus","Actinopteri",52.948542,-1.080461,"Palearctic","Temperate floodplain rivers and wetlands","Number (no. per hectare)",2,0.156790177133802,0.156790177133802,-0.260485702940801,0.574066057208404,0.590117208852672,1996,1998,2
28700,"Abramis_brama","Actinopteri",52.948542,-1.080461,"Palearctic","Temperate floodplain rivers and wetlands","Number (no. per hectare)",2,0.137767467444934,0.137767467444934,0.022323918318127,0.253211016571741,0.163261832863615,1996,1998,2
28702,"Salmo_trutta","Actinopteri",56.689444,10,"Palearctic","Temperate floodplain rivers and wetlands","Average daily count",12,0.0577653009832313,0.0964042526376353,-0.36765304731322,0.110700610458894,0.135336897018553,2004,2016,12
28710,"Awaous_tajasica","Actinopteri",-22.956111,-43.185833,"Neotropical","Tropical and subtropical coastal rivers","% of total species abundance",10,-0.195233986669118,-0.0810168760971008,-0.932947836139519,0.238671060437849,0.389939817551762,1991,2001,10
28716,"Ageneiosus_inermis","Actinopteri",-9.193278,-64.626763,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0546633101964015,-0.0546633101964469,-0.0546633101968985,-0.0546633101956315,3.98323066438921e-13,2010,2020,10
28717,"Ageneiosus_inermis","Actinopteri",-9.273885,-64.688694,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.109446321439537,-0.170758270862557,-0.414088310247107,0.254406116133161,0.287312812034363,2010,2020,10
28718,"Ageneiosus_inermis","Actinopteri",-9.364142,-64.848442,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.086705911040111,-0.0257617747097167,-0.534707488892835,0.190793562005889,0.272212651140751,2010,2020,10
28719,"Ageneiosus_inermis","Actinopteri",-9.604335,-64.918174,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0909244261956181,0.0939735568460797,-0.00840780368886773,0.187934806126209,0.0818028655829878,2010,2020,10
28720,"Ageneiosus_inermis","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.091372262245709,-0.0398957622638628,-0.471848749233874,0.137242148448491,0.225884344810179,2010,2020,10
28721,"Ageneiosus_inermis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0795130552727625,-0.0449049270712083,-0.425499338820805,0.1594623245514,0.207607713475824,2010,2020,10
28722,"Ageneiosus_inermis","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.0110699616797612,-0.0283718128004571,-0.116369553771396,0.20195749698644,0.13097422950927,2010,2019,9
28723,"Ageneiosus_inermis","Actinopteri",-10.430812,-65.377089,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.101422426265325,-0.0930323300310623,-0.296504075614149,0.8236316181028,0.419252572067934,2010,2019,9
28724,"Ageneiosus_inermis","Actinopteri",-10.866359,-65.267794,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.0209016433141568,-0.0190776251741858,-0.0359602598627884,-0.00908343962263827,0.0098262574997742,2010,2019,9
28725,"Ageneiosus_inermis","Actinopteri",-11.610306,-65.203731,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.145900840033944,-0.145900840032846,-0.145900840038813,-0.145900840031027,2.81307435006726e-12,2010,2019,9
28726,"Ageneiosus_inermis","Actinopteri",-12.197026,-64.590353,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.0313581760137311,0.0313581760126905,0.031358176012173,0.031358176017409,1.93919065177618e-12,2010,2019,9
28727,"Ageneiosus_ucayalensis","Actinopteri",-9.193278,-64.626763,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0832921419172806,-0.092812480515904,-0.57244897395977,0.435280399396217,0.35260622531995,2010,2020,10
28728,"Ageneiosus_ucayalensis","Actinopteri",-9.273885,-64.688694,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0396774325842961,-0.0171383186711584,-0.334787588753823,0.524519612540573,0.319486010015325,2010,2020,10
28729,"Ageneiosus_ucayalensis","Actinopteri",-9.364142,-64.848442,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.00179024323162906,0.0111175384566574,-0.200943001368357,0.206843824524857,0.154879065584879,2010,2020,10
28730,"Ageneiosus_ucayalensis","Actinopteri",-9.604335,-64.918174,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.000197180202757902,-0.00019718020230447,-0.000197180211139014,-0.000197180196365054,5.29371682882229e-12,2010,2020,10
28731,"Ageneiosus_ucayalensis","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0886505393507093,-0.0886505393506986,-0.0886505393512896,-0.0886505393497903,4.68983473835959e-13,2010,2020,10
28732,"Ageneiosus_ucayalensis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0281734679376801,-0.0281734679379712,-0.0281734679387426,-0.028173467936337,8.15224864576184e-13,2010,2020,10
28733,"Ageneiosus_ucayalensis","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.0637599688311073,0.0744908861789124,-0.0155996722665384,0.124055872688181,0.052254946690824,2010,2019,9
28734,"Ageneiosus_ucayalensis","Actinopteri",-10.430812,-65.377089,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.141111344092225,-0.108071447800121,-0.724498518796815,0.244170542264787,0.33963757892929,2010,2019,9
28735,"Ageneiosus_ucayalensis","Actinopteri",-10.866359,-65.267794,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.00946556019256123,0.00946556019251643,0.0094655601919742,0.00946556019315636,4.69216256058902e-13,2010,2019,9
28736,"Ageneiosus_ucayalensis","Actinopteri",-11.610306,-65.203731,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.1789489172543,0.492268989268748,-0.989721097748353,1.26377005459048,0.755673745054744,2010,2019,9
28737,"Ageneiosus_ucayalensis","Actinopteri",-12.197026,-64.590353,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.090101200329196,0.0853988652849327,0.061045942541883,0.126661619270937,0.0275369262392022,2010,2019,9
28738,"Anodus_elongatus","Actinopteri",-9.193278,-64.626763,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0364422067952994,0.036442206796274,0.0364422067918699,0.0364422067971555,2.08316266497684e-12,2010,2020,10
28739,"Anodus_elongatus","Actinopteri",-9.273885,-64.688694,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0570282731044108,0.0570282731041932,0.0570282731038634,0.0570282731051155,5.14652802627323e-13,2010,2020,10
28740,"Anodus_elongatus","Actinopteri",-9.364142,-64.848442,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0644459158986963,-0.0138208760763444,-0.25204945533728,0.553900251092134,0.307851574118848,2010,2020,10
28741,"Anodus_elongatus","Actinopteri",-9.604335,-64.918174,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0730155319588605,0.0442353277266497,-0.0599478563046408,0.236860714744466,0.104503947526643,2010,2020,10
28742,"Anodus_elongatus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.141963551250313,0.0364099288542392,-1.33821568719984,0.448074672760424,0.507056115368129,2010,2020,10
28743,"Anodus_elongatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0800422107989288,0.15104390721067,-0.485062929879817,0.653194977164734,0.375360138137017,2010,2020,10
28744,"Anodus_elongatus","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.00526088050882598,-0.0121736523899712,-0.0693538309211004,0.110848466234794,0.0652222953991137,2010,2019,9
28745,"Anodus_elongatus","Actinopteri",-10.430812,-65.377089,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.053963627565315,-0.0539636275652638,-0.0539636275665736,-0.0539636275637817,9.66264893072294e-13,2010,2019,9
28746,"Anodus_elongatus","Actinopteri",-10.866359,-65.267794,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.107102555540845,-0.10710255554257,-0.107102555545695,-0.10710255553293,4.66821212781596e-12,2010,2019,9
28747,"Anodus_elongatus","Actinopteri",-11.610306,-65.203731,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.162950738046207,-0.16295073804667,-0.16295073805046,-0.162950738041462,3.95158597751388e-12,2010,2019,9
